ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Nordeste,SE,2804409,Interior,Estadual,Rural,275.025089,285.66935,Masculino,Preta,Julho,2003,"Sim, um",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3167301,Interior,Estadual,Urbana,322.004356,355.929136,Masculino,Não quero declarar,Setembro,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Norte,AM,1302603,Capital,Municipal,Urbana,273.348047,272.216905,Masculino,Parda,Agosto,2001,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,MA,2104800,Interior,Municipal,Urbana,164.343349,167.298454,Masculino,Branca,Março,2003,Não tem,Nunca estudou, , , , , 
2017,Sudeste,SP,3556453,Interior,Estadual,Urbana,305.20953,296.761574,Masculino,Parda,Agosto,2003,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Mais de 3 horas,Não,Somente continuar estudando
2017,Sul,SC,4218707,Interior,Estadual,Urbana,282.892366,261.12552,Feminino,Branca,Dezembro,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,SC,4211702,Interior,Estadual,Urbana,261.215882,264.516619,Feminino,Branca,Julho,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303807,Interior,Municipal,Rural,280.693204,258.390541,Feminino,Parda,Agosto,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,290.387487,270.825969,Masculino,Preta,Março,2002,Não tem,Completou a Faculdade,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,AL,2704302,Capital,Estadual,Urbana,162.172781,220.660928,Feminino,Preta,Julho,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,TO,1707009,Interior,Estadual,Urbana,248.101403,270.357535,Feminino,Parda,Abril,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,MA,2112902,Interior,Municipal,Urbana,262.546167,245.358406,Feminino,Amarela,Outubro,2003,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Menos de 1 hora,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,SE,2804607,Interior,Estadual,Urbana,246.754701,221.078332,Feminino,Branca,Dezembro,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3524303,Interior,Municipal,Urbana,303.240053,314.219598,Feminino,Branca,Fevereiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3550704,Interior,Municipal,Urbana,294.798207,229.978682,Feminino,Parda,Setembro,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3118007,Interior,Municipal,Urbana,281.337411,274.438122,Masculino,Parda,Janeiro,2003,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,PR,4125506,Interior,Estadual,Urbana,280.450683,182.672422,Feminino,Parda,Fevereiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,AM,1300300,Interior,Estadual,Urbana,274.297636,246.513533, , , , , , ,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4110706,Interior,Estadual,Urbana,228.174905,287.90767,Masculino,Parda,Novembro,1999,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Sudeste,RJ,3300233,Interior,Municipal,Urbana,278.025583,275.700227,Feminino,Preta,Junho,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,PE,2611002,Interior,Estadual,Rural,323.504824,311.359756,Masculino,Indígena,Novembro,2002,"Sim, dois",Completou a Faculdade,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5205513,Interior,Estadual,Urbana,262.99683,269.582309,Masculino,Preta,Dezembro,1998 ou antes,Não tem,Nunca estudou,Nunca estudou,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,283.36077,256.614059,Feminino,Branca,Abril,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2206407,Interior,Municipal,Urbana,268.155718,251.699055,Feminino,Parda,Novembro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Centro-Oeste,MS,5006606,Interior,Municipal,Urbana,160.958413,204.052411,Feminino,Branca,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1500404,Interior,Estadual,Urbana,240.38117,195.795772,Feminino,Preta,Dezembro,2001,"Sim, um",Completou a Faculdade,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3137007,Interior,Estadual,Urbana,333.560079,298.923098,Masculino,Parda,Dezembro,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5201405,Interior,Estadual,Urbana,222.065822,183.39578,Feminino,Parda,Abril,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente trabalhar
2017,Sul,SC,4206009,Interior,Estadual,Urbana,215.934427,248.657842,Masculino,Branca,Outubro,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Sul,PR,4125605,Interior,Estadual,Urbana,261.40904,261.62408,Feminino,Parda,Setembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,CE,2313609,Interior,Municipal,Urbana,194.633515,202.079523,Feminino,Preta,Agosto,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2924678,Interior,Municipal,Urbana,215.840933,229.390192,Masculino,Parda,Julho,1998 ou antes,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,MG,3171303,Interior,Municipal,Urbana,310.272169,251.587215,Masculino,Preta,Setembro,2000,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2307304,Interior,Estadual,Urbana,310.821395,265.804211,Masculino,Parda,Agosto,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,SP,3516200,Interior,Estadual,Urbana,282.376967,310.582964,Masculino,Parda,Março,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,287.020787,335.602885,Masculino,Branca,Abril,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,SC,4205407,Capital,Municipal,Urbana,249.848964,267.765752,Feminino,Amarela,Maio,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MT,5103403,Capital,Estadual,Urbana,296.17499,340.106969,Masculino,Branca,Março,2003,"Sim, dois",Completou a Faculdade,Completou a Faculdade,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,PR,4126504,Interior,Estadual,Urbana,307.485933,346.546044,Masculino,Parda,Setembro,1998 ou antes,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,BA,2906204,Interior,Municipal,Urbana,257.729795,221.617301,Feminino,Branca,Outubro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,SP,3552205,Interior,Estadual,Urbana,297.018965,279.107591,Masculino,Parda,Junho,2002,"Sim, um",Completou a Faculdade,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Estadual,Urbana,325.432871,254.056929,Feminino,Branca,Setembro,2002,"Sim, dois",Completou a Faculdade,Completou a Faculdade,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,CE,2306405,Interior,Municipal,Rural,262.008235,243.806611,Masculino,Parda,Setembro,2002,Não tem, ,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,MG,3136504,Interior,Estadual,Urbana,230.605789,174.06763,Feminino,Parda,Outubro,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,207.701275,222.406948,Masculino,Branca,Dezembro,2001,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não, 
2017,Sudeste,RJ,3301702,Interior,Municipal,Urbana,187.477824,278.817119,Masculino,Branca,Abril,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Norte,RO,1100700,Interior,Estadual,Urbana,324.772742,266.708213,Feminino,Parda,Setembro,2002,"Sim, um",Não sei,Completou a Faculdade,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2312908,Interior,Municipal,Urbana,309.639973,409.655189,Masculino,Parda,Outubro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PE,2608602,Interior,Municipal,Rural,266.103545,261.415433,Feminino,Amarela,Junho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,"Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3131307,Interior,Estadual,Urbana,297.813522,327.780754,Masculino,Parda,Julho,2003,"Sim, um",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3552502,Interior,Estadual,Urbana,152.43547,165.075672, ,Parda,Janeiro, ,Não tem, ,Não sei, , ,Não, 
2017,Nordeste,PE,2613107,Interior,Municipal,Urbana,303.185951,289.105108,Feminino,Não quero declarar,Julho,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,SP,3543402,Interior,Municipal,Urbana,323.643824,327.571549,Feminino,Branca,Janeiro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PB,2506806,Interior,Municipal,Urbana,245.03083,234.901343,Feminino,Indígena,Fevereiro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,BA,2908200,Interior,Estadual,Urbana,263.390803,249.012982,Feminino,Preta,Janeiro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3520509,Interior,Estadual,Urbana,227.920208,225.271709,Feminino,Branca,Maio,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3520509,Interior,Estadual,Urbana,234.229225,201.584597,Feminino,Parda,Abril,2002,Não tem,Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,291.332614,317.897425,Feminino,Branca,Junho,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2926301,Interior,Municipal,Rural,278.657725,284.765963,Masculino,Indígena,Junho,2004,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,SC,4209102,Interior,Estadual,Urbana,209.476273,186.407315,Masculino,Parda,Julho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2302404,Interior,Municipal,Rural,207.575552,222.932839,Masculino,Branca,Maio,2001,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,BA,2927408,Capital,Municipal,Urbana,169.13537,236.633502,Masculino,Preta,Março,2000,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3535002,Interior,Municipal,Urbana,210.006712,162.483163,Masculino,Branca,Março,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Nunca estudou,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3300308,Interior,Municipal,Urbana,185.352652,262.32659,Masculino,Preta,Março,2002,Não tem,Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,213.965611,229.691116,Feminino,Branca,Janeiro,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,PB,2512705,Interior,Municipal,Urbana,296.730992,284.92805,Feminino,Parda,Abril,2001,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2923704,Interior,Municipal,Urbana,207.765403,273.997244, ,Preta,Março,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,SE,2805604,Interior,Municipal,Rural,193.150181,205.601467,Masculino,Não quero declarar,Agosto,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
